call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-013-0030,9817346205,9813027004,VOICE_OUT,2024-10-17T18:32:00Z,120,TOWER-013-01,CDR-DUMP-013
CDR-013-0031,VK-JIO-OTP,9817346205,SMS_IN,2024-10-18T04:01:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0032,9817346205,9817346205,VOICE_OUT,2024-10-18T06:15:00Z,85,TOWER-013-01,CDR-DUMP-013
CDR-013-0033,9813027004,9817346205,MISSED,2024-10-18T09:10:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0034,9813027004,9817346205,VOICE_IN,2024-10-18T12:33:00Z,18,TOWER-013-01,CDR-DUMP-013
CDR-013-0035,+919818013451,9817346205,VOICE_IN,2024-10-18T12:51:00Z,60,TOWER-013-01,CDR-DUMP-013
CDR-013-0036,9817346205,+919810913711,VOICE_OUT,2024-10-18T13:50:00Z,210,TOWER-013-01,CDR-DUMP-013
CDR-013-0037,9813027004,9817346205,VOICE_IN,2024-10-18T16:36:00Z,310,TOWER-013-01,CDR-DUMP-013
CDR-013-0038,9817346205,9813027004,VOICE_OUT,2024-10-18T18:13:00Z,310,TOWER-013-01,CDR-DUMP-013
CDR-013-0039,+919910013221,9817346205,VOICE_IN,2024-10-18T20:27:00Z,25,TOWER-013-01,CDR-DUMP-013
CDR-013-0040,9817346205,+919811013881,VOICE_OUT,2024-10-18T21:38:00Z,210,TOWER-013-01,CDR-DUMP-013
CDR-013-0041,VK-JIO-OTP,9817346205,SMS_IN,2024-10-19T03:19:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0042,9817346205,9817346205,VOICE_OUT,2024-10-19T06:13:00Z,140,TOWER-013-01,CDR-DUMP-013
CDR-013-0043,9817346205,+919810913711,VOICE_OUT,2024-10-19T09:55:00Z,25,TOWER-013-01,CDR-DUMP-013
CDR-013-0044,9817346205,+919811013881,VOICE_OUT,2024-10-19T10:53:00Z,140,TOWER-013-01,CDR-DUMP-013
CDR-013-0045,9817346205,9813027004,MISSED,2024-10-19T12:29:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0046,9817346205,9813027004,MISSED,2024-10-19T14:33:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0047,9817346205,9813027004,VOICE_OUT,2024-10-19T15:03:00Z,240,TOWER-013-01,CDR-DUMP-013
CDR-013-0048,9817346205,9813027004,MISSED,2024-10-19T16:28:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0049,9817346205,+919818013451,VOICE_OUT,2024-10-19T16:41:00Z,25,TOWER-013-01,CDR-DUMP-013
CDR-013-0050,+919910013221,9817346205,VOICE_IN,2024-10-19T22:10:00Z,25,TOWER-013-01,CDR-DUMP-013
CDR-013-0051,VK-JIO-OTP,9817346205,SMS_IN,2024-10-20T04:22:00Z,0,TOWER-013-01,CDR-DUMP-013
CDR-013-0052,9817346205,9817346205,VOICE_OUT,2024-10-20T06:02:00Z,40,TOWER-013-01,CDR-DUMP-013
