call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-007-0027,9820456712,+919810907711,VOICE_OUT,2024-10-11T15:38:00Z,25,TOWER-007-01,CDR-DUMP-007
CDR-007-0028,9820456712,9807027004,VOICE_OUT,2024-10-11T19:18:00Z,310,TOWER-007-01,CDR-DUMP-007
CDR-007-0029,+919910007221,9820456712,VOICE_IN,2024-10-11T19:37:00Z,210,TOWER-007-01,CDR-DUMP-007
CDR-007-0030,9820456712,+919811007881,VOICE_OUT,2024-10-11T20:50:00Z,210,TOWER-007-01,CDR-DUMP-007
CDR-007-0031,9820456712,9820456712,VOICE_OUT,2024-10-11T22:51:00Z,110,TOWER-007-01,CDR-DUMP-007
CDR-007-0032,VK-JIO-OTP,9820456712,SMS_IN,2024-10-12T05:12:00Z,0,TOWER-007-01,CDR-DUMP-007
CDR-007-0033,9820456712,9807027004,MISSED,2024-10-12T09:08:00Z,0,TOWER-007-01,CDR-DUMP-007
CDR-007-0034,9820456712,+919818007451,VOICE_OUT,2024-10-12T13:14:00Z,210,TOWER-007-01,CDR-DUMP-007
CDR-007-0035,+919811007881,9820456712,VOICE_IN,2024-10-12T13:57:00Z,60,TOWER-007-01,CDR-DUMP-007
CDR-007-0036,9807027004,9820456712,MISSED,2024-10-12T15:25:00Z,0,TOWER-007-01,CDR-DUMP-007
CDR-007-0037,9807027004,9820456712,VOICE_IN,2024-10-12T16:13:00Z,310,TOWER-007-01,CDR-DUMP-007
CDR-007-0038,+919810907711,9820456712,VOICE_IN,2024-10-12T17:11:00Z,25,TOWER-007-01,CDR-DUMP-007
CDR-007-0039,9820456712,9807027004,VOICE_OUT,2024-10-12T17:43:00Z,45,TOWER-007-01,CDR-DUMP-007
CDR-007-0040,+919910007221,9820456712,VOICE_IN,2024-10-12T21:50:00Z,25,TOWER-007-01,CDR-DUMP-007
CDR-007-0041,9820456712,9820456712,VOICE_OUT,2024-10-12T22:44:00Z,110,TOWER-007-01,CDR-DUMP-007
CDR-007-0042,VK-JIO-OTP,9820456712,SMS_IN,2024-10-13T02:44:00Z,0,TOWER-007-01,CDR-DUMP-007
CDR-007-0043,9820456712,9807027004,VOICE_OUT,2024-10-13T10:31:00Z,240,TOWER-007-01,CDR-DUMP-007
CDR-007-0044,+919811007881,9820456712,VOICE_IN,2024-10-13T11:38:00Z,60,TOWER-007-01,CDR-DUMP-007
CDR-007-0045,9820456712,9807027004,VOICE_OUT,2024-10-13T11:50:00Z,240,TOWER-007-01,CDR-DUMP-007
CDR-007-0046,9820456712,9807027004,MISSED,2024-10-13T15:05:00Z,0,TOWER-007-01,CDR-DUMP-007
CDR-007-0047,9820456712,9807027004,VOICE_OUT,2024-10-13T16:18:00Z,310,TOWER-007-01,CDR-DUMP-007
CDR-007-0048,+919910007221,9820456712,VOICE_IN,2024-10-13T17:30:00Z,140,TOWER-007-01,CDR-DUMP-007
CDR-007-0049,VK-JIO-OTP,9820456712,SMS_IN,2024-10-13T17:36:00Z,0,TOWER-007-01,CDR-DUMP-007
CDR-007-0050,+919810907711,9820456712,VOICE_IN,2024-10-13T21:14:00Z,140,TOWER-007-01,CDR-DUMP-007
CDR-007-0051,9820456712,+919818007451,VOICE_OUT,2024-10-13T21:50:00Z,140,TOWER-007-01,CDR-DUMP-007
CDR-007-0052,9820456712,9820456712,VOICE_OUT,2024-10-13T22:52:00Z,185,TOWER-007-01,CDR-DUMP-007
