call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-022-0019,9817346205,+919811022881,VOICE_OUT,2024-10-11T11:40:00Z,25,TOWER-022-01,CDR-DUMP-022
CDR-022-0020,9817346205,+919818022451,VOICE_OUT,2024-10-11T12:09:00Z,140,TOWER-022-01,CDR-DUMP-022
CDR-022-0021,+919910022221,9817346205,VOICE_IN,2024-10-11T14:37:00Z,60,TOWER-022-01,CDR-DUMP-022
CDR-022-0022,+919810922711,9817346205,VOICE_IN,2024-10-11T20:01:00Z,210,TOWER-022-01,CDR-DUMP-022
CDR-022-0023,VK-JIO-OTP,9817346205,SMS_IN,2024-10-12T01:33:00Z,0,TOWER-022-01,CDR-DUMP-022
CDR-022-0024,9817346205,9817346205,VOICE_OUT,2024-10-12T05:50:00Z,40,TOWER-022-01,CDR-DUMP-022
CDR-022-0025,9817346205,9822027005,VOICE_OUT,2024-10-12T11:53:00Z,240,TOWER-022-01,CDR-DUMP-022
CDR-022-0026,9817346205,+919818022451,VOICE_OUT,2024-10-12T14:44:00Z,210,TOWER-022-01,CDR-DUMP-022
CDR-022-0027,9817346205,+919811022881,VOICE_OUT,2024-10-12T15:52:00Z,140,TOWER-022-01,CDR-DUMP-022
CDR-022-0028,9817346205,9822027005,MISSED,2024-10-12T16:13:00Z,0,TOWER-022-01,CDR-DUMP-022
CDR-022-0029,VK-JIO-OTP,9817346205,SMS_IN,2024-10-12T18:13:00Z,0,TOWER-022-01,CDR-DUMP-022
CDR-022-0030,9817346205,+919810922711,VOICE_OUT,2024-10-12T18:17:00Z,25,TOWER-022-01,CDR-DUMP-022
CDR-022-0031,9817346205,+919910022221,VOICE_OUT,2024-10-12T20:58:00Z,25,TOWER-022-01,CDR-DUMP-022
CDR-022-0032,9817346205,9817346205,VOICE_OUT,2024-10-13T05:55:00Z,140,TOWER-022-01,CDR-DUMP-022
CDR-022-0033,9817346205,9822027005,VOICE_OUT,2024-10-13T09:09:00Z,310,TOWER-022-01,CDR-DUMP-022
CDR-022-0034,9817346205,+919818022451,VOICE_OUT,2024-10-13T10:16:00Z,25,TOWER-022-01,CDR-DUMP-022
CDR-022-0035,9817346205,9822027005,VOICE_OUT,2024-10-13T10:24:00Z,45,TOWER-022-01,CDR-DUMP-022
CDR-022-0036,9817346205,9822027005,VOICE_OUT,2024-10-13T15:31:00Z,240,TOWER-022-01,CDR-DUMP-022
CDR-022-0037,9817346205,+919810922711,VOICE_OUT,2024-10-13T15:40:00Z,25,TOWER-022-01,CDR-DUMP-022
CDR-022-0038,+919811022881,9817346205,VOICE_IN,2024-10-13T16:27:00Z,25,TOWER-022-01,CDR-DUMP-022
CDR-022-0039,9817346205,9822027005,VOICE_OUT,2024-10-13T17:07:00Z,240,TOWER-022-01,CDR-DUMP-022
CDR-022-0040,VK-JIO-OTP,9817346205,SMS_IN,2024-10-13T20:03:00Z,0,TOWER-022-01,CDR-DUMP-022
CDR-022-0041,+919910022221,9817346205,VOICE_IN,2024-10-13T20:29:00Z,210,TOWER-022-01,CDR-DUMP-022
CDR-022-0042,9817346205,9817346205,VOICE_OUT,2024-10-14T05:36:00Z,85,TOWER-022-01,CDR-DUMP-022
CDR-022-0043,+919910022221,9817346205,VOICE_IN,2024-10-14T09:56:00Z,140,TOWER-022-01,CDR-DUMP-022
CDR-022-0044,9817346205,9822027005,VOICE_OUT,2024-10-14T11:36:00Z,45,TOWER-022-01,CDR-DUMP-022
CDR-022-0045,9822027005,9817346205,VOICE_IN,2024-10-14T12:30:00Z,120,TOWER-022-01,CDR-DUMP-022
CDR-022-0046,9822027005,9817346205,MISSED,2024-10-14T12:33:00Z,0,TOWER-022-01,CDR-DUMP-022
CDR-022-0047,9817346205,9822027005,VOICE_OUT,2024-10-14T12:50:00Z,120,TOWER-022-01,CDR-DUMP-022
CDR-022-0048,9817346205,+919811022881,VOICE_OUT,2024-10-14T12:59:00Z,140,TOWER-022-01,CDR-DUMP-022
CDR-022-0049,+919810922711,9817346205,VOICE_IN,2024-10-14T14:49:00Z,60,TOWER-022-01,CDR-DUMP-022
CDR-022-0050,+919818022451,9817346205,VOICE_IN,2024-10-14T22:12:00Z,140,TOWER-022-01,CDR-DUMP-022
CDR-022-0051,9817346205,9817346205,VOICE_OUT,2024-10-15T05:35:00Z,85,TOWER-022-01,CDR-DUMP-022
CDR-022-0052,VK-JIO-OTP,9817346205,SMS_IN,2024-10-15T06:24:00Z,0,TOWER-022-01,CDR-DUMP-022
