call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-014-0018,+919818014451,9817346205,VOICE_IN,2024-10-10T11:54:00Z,210,TOWER-014-01,CDR-DUMP-014
CDR-014-0019,9817346205,+919910014221,VOICE_OUT,2024-10-10T11:56:00Z,60,TOWER-014-01,CDR-DUMP-014
CDR-014-0020,9817346205,+919810914711,VOICE_OUT,2024-10-10T13:06:00Z,140,TOWER-014-01,CDR-DUMP-014
CDR-014-0021,9817346205,9814027005,VOICE_OUT,2024-10-10T15:08:00Z,45,TOWER-014-01,CDR-DUMP-014
CDR-014-0022,9817346205,9814027005,VOICE_OUT,2024-10-10T17:46:00Z,240,TOWER-014-01,CDR-DUMP-014
CDR-014-0023,9817346205,9817346205,VOICE_OUT,2024-10-11T05:37:00Z,140,TOWER-014-01,CDR-DUMP-014
CDR-014-0024,VK-JIO-OTP,9817346205,SMS_IN,2024-10-11T06:02:00Z,0,TOWER-014-01,CDR-DUMP-014
CDR-014-0025,+919811014881,9817346205,VOICE_IN,2024-10-11T10:09:00Z,140,TOWER-014-01,CDR-DUMP-014
CDR-014-0026,9817346205,9814027005,VOICE_OUT,2024-10-11T10:32:00Z,240,TOWER-014-01,CDR-DUMP-014
CDR-014-0027,9817346205,9814027005,VOICE_OUT,2024-10-11T19:18:00Z,18,TOWER-014-01,CDR-DUMP-014
CDR-014-0028,+919810914711,9817346205,VOICE_IN,2024-10-11T20:23:00Z,60,TOWER-014-01,CDR-DUMP-014
CDR-014-0029,+919910014221,9817346205,VOICE_IN,2024-10-11T20:40:00Z,60,TOWER-014-01,CDR-DUMP-014
CDR-014-0030,9817346205,+919818014451,VOICE_OUT,2024-10-11T20:51:00Z,25,TOWER-014-01,CDR-DUMP-014
CDR-014-0031,VK-JIO-OTP,9817346205,SMS_IN,2024-10-12T01:38:00Z,0,TOWER-014-01,CDR-DUMP-014
CDR-014-0032,9817346205,9817346205,VOICE_OUT,2024-10-12T06:07:00Z,85,TOWER-014-01,CDR-DUMP-014
CDR-014-0033,9817346205,9814027005,VOICE_OUT,2024-10-12T09:46:00Z,310,TOWER-014-01,CDR-DUMP-014
CDR-014-0034,9814027005,9817346205,VOICE_IN,2024-10-12T15:54:00Z,18,TOWER-014-01,CDR-DUMP-014
CDR-014-0035,VK-JIO-OTP,9817346205,SMS_IN,2024-10-12T18:11:00Z,0,TOWER-014-01,CDR-DUMP-014
CDR-014-0036,9814027005,9817346205,VOICE_IN,2024-10-12T18:55:00Z,310,TOWER-014-01,CDR-DUMP-014
CDR-014-0037,9817346205,9814027005,VOICE_OUT,2024-10-12T19:05:00Z,45,TOWER-014-01,CDR-DUMP-014
CDR-014-0038,9817346205,+919811014881,VOICE_OUT,2024-10-12T19:48:00Z,60,TOWER-014-01,CDR-DUMP-014
CDR-014-0039,9817346205,+919810914711,VOICE_OUT,2024-10-12T22:05:00Z,60,TOWER-014-01,CDR-DUMP-014
CDR-014-0040,+919910014221,9817346205,VOICE_IN,2024-10-12T22:16:00Z,25,TOWER-014-01,CDR-DUMP-014
CDR-014-0041,9817346205,+919818014451,VOICE_OUT,2024-10-12T22:47:00Z,140,TOWER-014-01,CDR-DUMP-014
CDR-014-0042,9817346205,9817346205,VOICE_OUT,2024-10-13T06:09:00Z,40,TOWER-014-01,CDR-DUMP-014
CDR-014-0043,9817346205,9814027005,VOICE_OUT,2024-10-13T15:52:00Z,310,TOWER-014-01,CDR-DUMP-014
CDR-014-0044,9814027005,9817346205,VOICE_IN,2024-10-13T16:19:00Z,45,TOWER-014-01,CDR-DUMP-014
CDR-014-0045,9817346205,+919910014221,VOICE_OUT,2024-10-13T17:13:00Z,210,TOWER-014-01,CDR-DUMP-014
CDR-014-0046,+919818014451,9817346205,VOICE_IN,2024-10-13T17:20:00Z,60,TOWER-014-01,CDR-DUMP-014
CDR-014-0047,9817346205,9814027005,VOICE_OUT,2024-10-13T17:43:00Z,45,TOWER-014-01,CDR-DUMP-014
CDR-014-0048,VK-JIO-OTP,9817346205,SMS_IN,2024-10-13T17:48:00Z,0,TOWER-014-01,CDR-DUMP-014
CDR-014-0049,9814027005,9817346205,VOICE_IN,2024-10-13T18:36:00Z,310,TOWER-014-01,CDR-DUMP-014
CDR-014-0050,+919811014881,9817346205,VOICE_IN,2024-10-13T21:40:00Z,25,TOWER-014-01,CDR-DUMP-014
CDR-014-0051,+919810914711,9817346205,VOICE_IN,2024-10-13T22:31:00Z,140,TOWER-014-01,CDR-DUMP-014
CDR-014-0052,9817346205,9817346205,VOICE_OUT,2024-10-14T05:42:00Z,85,TOWER-014-01,CDR-DUMP-014
