call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-025-0034,VK-JIO-OTP,9820456712,SMS_IN,2024-10-15T19:37:00Z,0,TOWER-025-01,CDR-DUMP-025
CDR-025-0035,9820456712,9820456712,VOICE_OUT,2024-10-15T23:09:00Z,65,TOWER-025-01,CDR-DUMP-025
CDR-025-0036,9820456712,+919821990412,VOICE_OUT,2024-10-16T01:53:00Z,130,TOWER-025-01,CDR-DUMP-025
CDR-025-0037,9820456712,+919811025881,VOICE_OUT,2024-10-16T09:59:00Z,140,TOWER-025-01,CDR-DUMP-025
CDR-025-0038,9820456712,9825027006,MISSED,2024-10-16T12:24:00Z,0,TOWER-025-01,CDR-DUMP-025
CDR-025-0039,9825027006,9820456712,VOICE_IN,2024-10-16T14:52:00Z,240,TOWER-025-01,CDR-DUMP-025
CDR-025-0040,9825027006,9820456712,VOICE_IN,2024-10-16T15:02:00Z,18,TOWER-025-01,CDR-DUMP-025
CDR-025-0041,+919810925711,9820456712,VOICE_IN,2024-10-16T15:43:00Z,25,TOWER-025-01,CDR-DUMP-025
CDR-025-0042,+919910025221,9820456712,VOICE_IN,2024-10-16T17:12:00Z,140,TOWER-025-01,CDR-DUMP-025
CDR-025-0043,+919818025451,9820456712,VOICE_IN,2024-10-16T17:36:00Z,60,TOWER-025-01,CDR-DUMP-025
CDR-025-0044,VK-JIO-OTP,9820456712,SMS_IN,2024-10-16T18:05:00Z,0,TOWER-025-01,CDR-DUMP-025
CDR-025-0045,9820456712,9825027006,VOICE_OUT,2024-10-16T19:37:00Z,240,TOWER-025-01,CDR-DUMP-025
CDR-025-0046,9820456712,9820456712,VOICE_OUT,2024-10-16T23:15:00Z,65,TOWER-025-01,CDR-DUMP-025
CDR-025-0047,9820456712,+919821990412,VOICE_OUT,2024-10-17T02:15:00Z,90,TOWER-025-01,CDR-DUMP-025
CDR-025-0048,9820456712,9825027006,VOICE_OUT,2024-10-17T10:03:00Z,310,TOWER-025-01,CDR-DUMP-025
CDR-025-0049,9825027006,9820456712,VOICE_IN,2024-10-17T11:40:00Z,240,TOWER-025-01,CDR-DUMP-025
CDR-025-0050,9820456712,+919818025451,VOICE_OUT,2024-10-17T13:13:00Z,140,TOWER-025-01,CDR-DUMP-025
CDR-025-0051,9820456712,9825027006,VOICE_OUT,2024-10-17T14:56:00Z,240,TOWER-025-01,CDR-DUMP-025
CDR-025-0052,+919810925711,9820456712,VOICE_IN,2024-10-17T15:15:00Z,210,TOWER-025-01,CDR-DUMP-025
CDR-025-0053,9820456712,+919811025881,VOICE_OUT,2024-10-17T15:17:00Z,25,TOWER-025-01,CDR-DUMP-025
CDR-025-0054,+919910025221,9820456712,VOICE_IN,2024-10-17T18:42:00Z,140,TOWER-025-01,CDR-DUMP-025
CDR-025-0055,9820456712,9825027006,MISSED,2024-10-17T18:58:00Z,0,TOWER-025-01,CDR-DUMP-025
CDR-025-0056,9820456712,9820456712,VOICE_OUT,2024-10-17T23:06:00Z,65,TOWER-025-01,CDR-DUMP-025
CDR-025-0057,9820456712,+919821990412,VOICE_OUT,2024-10-18T02:14:00Z,130,TOWER-025-01,CDR-DUMP-025
CDR-025-0058,VK-JIO-OTP,9820456712,SMS_IN,2024-10-18T03:21:00Z,0,TOWER-025-01,CDR-DUMP-025
