call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-002-0018,+919811002881,9802017001,VOICE_IN,2024-10-12T15:39:00Z,25,TOWER-002-01,CDR-DUMP-002
CDR-002-0019,9802027003,9802017001,VOICE_IN,2024-10-12T17:02:00Z,120,TOWER-002-01,CDR-DUMP-002
CDR-002-0020,9802017001,+919810902711,VOICE_OUT,2024-10-12T20:01:00Z,140,TOWER-002-01,CDR-DUMP-002
CDR-002-0021,VK-JIO-OTP,9802017001,SMS_IN,2024-10-13T03:15:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0022,9802017001,9802027003,MISSED,2024-10-13T10:00:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0023,9802017001,+919910002221,VOICE_OUT,2024-10-13T10:46:00Z,210,TOWER-002-01,CDR-DUMP-002
CDR-002-0024,9802017001,9802027003,VOICE_OUT,2024-10-13T11:05:00Z,18,TOWER-002-01,CDR-DUMP-002
CDR-002-0025,9802017001,+919818002451,VOICE_OUT,2024-10-13T12:32:00Z,25,TOWER-002-01,CDR-DUMP-002
CDR-002-0026,+919811002881,9802017001,VOICE_IN,2024-10-13T17:44:00Z,25,TOWER-002-01,CDR-DUMP-002
CDR-002-0027,+919810902711,9802017001,VOICE_IN,2024-10-13T20:04:00Z,25,TOWER-002-01,CDR-DUMP-002
CDR-002-0028,VK-JIO-OTP,9802017001,SMS_IN,2024-10-14T02:21:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0029,+919810902711,9802017001,VOICE_IN,2024-10-14T10:46:00Z,210,TOWER-002-01,CDR-DUMP-002
CDR-002-0030,9802017001,9802027003,VOICE_OUT,2024-10-14T13:18:00Z,18,TOWER-002-01,CDR-DUMP-002
CDR-002-0031,9802017001,9802027003,VOICE_OUT,2024-10-14T14:07:00Z,120,TOWER-002-01,CDR-DUMP-002
CDR-002-0032,+919818002451,9802017001,VOICE_IN,2024-10-14T14:15:00Z,60,TOWER-002-01,CDR-DUMP-002
CDR-002-0033,9802017001,+919910002221,VOICE_OUT,2024-10-14T17:04:00Z,140,TOWER-002-01,CDR-DUMP-002
CDR-002-0034,9802017001,9802027003,VOICE_OUT,2024-10-14T17:19:00Z,45,TOWER-002-01,CDR-DUMP-002
CDR-002-0035,9802017001,9802027003,MISSED,2024-10-14T18:20:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0036,9802017001,+919811002881,VOICE_OUT,2024-10-14T21:28:00Z,210,TOWER-002-01,CDR-DUMP-002
CDR-002-0037,VK-JIO-OTP,9802017001,SMS_IN,2024-10-15T01:47:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0038,9802017001,+919811002881,VOICE_OUT,2024-10-15T09:44:00Z,60,TOWER-002-01,CDR-DUMP-002
CDR-002-0039,9802017001,+919910002221,VOICE_OUT,2024-10-15T13:14:00Z,60,TOWER-002-01,CDR-DUMP-002
CDR-002-0040,9802017001,9802027003,VOICE_OUT,2024-10-15T13:16:00Z,18,TOWER-002-01,CDR-DUMP-002
CDR-002-0041,9802027003,9802017001,VOICE_IN,2024-10-15T16:02:00Z,18,TOWER-002-01,CDR-DUMP-002
CDR-002-0042,+919810902711,9802017001,VOICE_IN,2024-10-15T16:25:00Z,210,TOWER-002-01,CDR-DUMP-002
CDR-002-0043,9802017001,9802027003,MISSED,2024-10-15T17:28:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0044,9802017001,9802027003,VOICE_OUT,2024-10-15T18:00:00Z,45,TOWER-002-01,CDR-DUMP-002
CDR-002-0045,VK-JIO-OTP,9802017001,SMS_IN,2024-10-15T21:04:00Z,0,TOWER-002-01,CDR-DUMP-002
CDR-002-0046,9802017001,+919818002451,VOICE_OUT,2024-10-15T22:03:00Z,140,TOWER-002-01,CDR-DUMP-002
