call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-010-0019,9820456712,+919810910711,VOICE_OUT,2024-10-13T10:44:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0020,9820456712,+919811010881,VOICE_OUT,2024-10-13T10:47:00Z,25,TOWER-010-01,CDR-DUMP-010
CDR-010-0021,9820456712,9810027004,MISSED,2024-10-13T11:06:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0022,9820456712,+919910010221,VOICE_OUT,2024-10-13T18:05:00Z,210,TOWER-010-01,CDR-DUMP-010
CDR-010-0023,9810027004,9820456712,VOICE_IN,2024-10-13T19:45:00Z,18,TOWER-010-01,CDR-DUMP-010
CDR-010-0024,VK-JIO-OTP,9820456712,SMS_IN,2024-10-13T22:46:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0025,9820456712,9820456712,VOICE_OUT,2024-10-13T22:52:00Z,185,TOWER-010-01,CDR-DUMP-010
CDR-010-0026,9820456712,+919818010451,VOICE_OUT,2024-10-13T23:21:00Z,210,TOWER-010-01,CDR-DUMP-010
CDR-010-0027,9820456712,+919821990412,VOICE_OUT,2024-10-14T02:21:00Z,90,TOWER-010-01,CDR-DUMP-010
CDR-010-0028,9820456712,9810027004,MISSED,2024-10-14T10:11:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0029,9820456712,+919818010451,VOICE_OUT,2024-10-14T11:01:00Z,140,TOWER-010-01,CDR-DUMP-010
CDR-010-0030,+919810910711,9820456712,VOICE_IN,2024-10-14T14:37:00Z,25,TOWER-010-01,CDR-DUMP-010
CDR-010-0031,+919811010881,9820456712,VOICE_IN,2024-10-14T15:44:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0032,9820456712,9810027004,MISSED,2024-10-14T17:49:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0033,9820456712,+919910010221,VOICE_OUT,2024-10-14T18:50:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0034,VK-JIO-OTP,9820456712,SMS_IN,2024-10-14T19:18:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0035,9820456712,9820456712,VOICE_OUT,2024-10-14T23:12:00Z,185,TOWER-010-01,CDR-DUMP-010
CDR-010-0036,9820456712,+919821990412,VOICE_OUT,2024-10-15T01:45:00Z,55,TOWER-010-01,CDR-DUMP-010
CDR-010-0037,+919810910711,9820456712,VOICE_IN,2024-10-15T10:19:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0038,9810027004,9820456712,VOICE_IN,2024-10-15T11:52:00Z,120,TOWER-010-01,CDR-DUMP-010
CDR-010-0039,9810027004,9820456712,VOICE_IN,2024-10-15T12:54:00Z,45,TOWER-010-01,CDR-DUMP-010
CDR-010-0040,9820456712,9810027004,MISSED,2024-10-15T13:27:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0041,+919910010221,9820456712,VOICE_IN,2024-10-15T13:57:00Z,210,TOWER-010-01,CDR-DUMP-010
CDR-010-0042,9820456712,9810027004,VOICE_OUT,2024-10-15T15:11:00Z,45,TOWER-010-01,CDR-DUMP-010
CDR-010-0043,9820456712,+919818010451,VOICE_OUT,2024-10-15T20:34:00Z,210,TOWER-010-01,CDR-DUMP-010
CDR-010-0044,9820456712,+919811010881,VOICE_OUT,2024-10-15T20:41:00Z,25,TOWER-010-01,CDR-DUMP-010
CDR-010-0045,9820456712,9820456712,VOICE_OUT,2024-10-15T22:45:00Z,110,TOWER-010-01,CDR-DUMP-010
CDR-010-0046,VK-JIO-OTP,9820456712,SMS_IN,2024-10-16T00:58:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0047,9820456712,+919821990412,VOICE_OUT,2024-10-16T01:59:00Z,130,TOWER-010-01,CDR-DUMP-010
CDR-010-0048,9820456712,+919910010221,VOICE_OUT,2024-10-16T10:48:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0049,+919811010881,9820456712,VOICE_IN,2024-10-16T10:52:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0050,9820456712,9810027004,VOICE_OUT,2024-10-16T12:34:00Z,310,TOWER-010-01,CDR-DUMP-010
CDR-010-0051,9820456712,9810027004,VOICE_OUT,2024-10-16T17:41:00Z,18,TOWER-010-01,CDR-DUMP-010
CDR-010-0052,9820456712,9810027004,MISSED,2024-10-16T17:50:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0053,9820456712,9810027004,VOICE_OUT,2024-10-16T19:23:00Z,45,TOWER-010-01,CDR-DUMP-010
CDR-010-0054,+919810910711,9820456712,VOICE_IN,2024-10-16T21:21:00Z,60,TOWER-010-01,CDR-DUMP-010
CDR-010-0055,+919818010451,9820456712,VOICE_IN,2024-10-16T22:22:00Z,140,TOWER-010-01,CDR-DUMP-010
CDR-010-0056,9820456712,9820456712,VOICE_OUT,2024-10-16T23:01:00Z,110,TOWER-010-01,CDR-DUMP-010
CDR-010-0057,VK-JIO-OTP,9820456712,SMS_IN,2024-10-16T23:07:00Z,0,TOWER-010-01,CDR-DUMP-010
CDR-010-0058,9820456712,+919821990412,VOICE_OUT,2024-10-17T01:51:00Z,55,TOWER-010-01,CDR-DUMP-010
