call_id,source_phone,target_phone,type,timestamp,duration_seconds,cell_tower,source_record_id
CDR-012-0029,+919811012881,9817346205,VOICE_IN,2024-10-16T21:25:00Z,25,TOWER-012-01,CDR-DUMP-012
CDR-012-0030,9817346205,+919810912711,VOICE_OUT,2024-10-16T22:13:00Z,60,TOWER-012-01,CDR-DUMP-012
CDR-012-0031,VK-JIO-OTP,9817346205,SMS_IN,2024-10-17T05:36:00Z,0,TOWER-012-01,CDR-DUMP-012
CDR-012-0032,9817346205,9817346205,VOICE_OUT,2024-10-17T06:06:00Z,85,TOWER-012-01,CDR-DUMP-012
CDR-012-0033,9817346205,+919910012221,VOICE_OUT,2024-10-17T09:50:00Z,140,TOWER-012-01,CDR-DUMP-012
CDR-012-0034,9817346205,9812027004,VOICE_OUT,2024-10-17T11:11:00Z,18,TOWER-012-01,CDR-DUMP-012
CDR-012-0035,9812027004,9817346205,VOICE_IN,2024-10-17T12:02:00Z,18,TOWER-012-01,CDR-DUMP-012
CDR-012-0036,9812027004,9817346205,MISSED,2024-10-17T12:26:00Z,0,TOWER-012-01,CDR-DUMP-012
CDR-012-0037,9817346205,9812027004,VOICE_OUT,2024-10-17T14:25:00Z,18,TOWER-012-01,CDR-DUMP-012
CDR-012-0038,+919818012451,9817346205,VOICE_IN,2024-10-17T17:30:00Z,210,TOWER-012-01,CDR-DUMP-012
CDR-012-0039,9817346205,+919810912711,VOICE_OUT,2024-10-17T19:28:00Z,25,TOWER-012-01,CDR-DUMP-012
CDR-012-0040,9817346205,+919811012881,VOICE_OUT,2024-10-17T23:30:00Z,60,TOWER-012-01,CDR-DUMP-012
CDR-012-0041,VK-JIO-OTP,9817346205,SMS_IN,2024-10-18T01:54:00Z,0,TOWER-012-01,CDR-DUMP-012
CDR-012-0042,9817346205,9817346205,VOICE_OUT,2024-10-18T06:02:00Z,85,TOWER-012-01,CDR-DUMP-012
CDR-012-0043,9817346205,+919818012451,VOICE_OUT,2024-10-18T10:54:00Z,60,TOWER-012-01,CDR-DUMP-012
CDR-012-0044,+919910012221,9817346205,VOICE_IN,2024-10-18T12:02:00Z,210,TOWER-012-01,CDR-DUMP-012
CDR-012-0045,+919810912711,9817346205,VOICE_IN,2024-10-18T13:28:00Z,25,TOWER-012-01,CDR-DUMP-012
CDR-012-0046,9812027004,9817346205,VOICE_IN,2024-10-18T14:07:00Z,45,TOWER-012-01,CDR-DUMP-012
CDR-012-0047,9812027004,9817346205,VOICE_IN,2024-10-18T15:39:00Z,240,TOWER-012-01,CDR-DUMP-012
CDR-012-0048,9817346205,+919811012881,VOICE_OUT,2024-10-18T15:42:00Z,25,TOWER-012-01,CDR-DUMP-012
CDR-012-0049,9817346205,9812027004,VOICE_OUT,2024-10-18T15:59:00Z,240,TOWER-012-01,CDR-DUMP-012
CDR-012-0050,9817346205,9812027004,VOICE_OUT,2024-10-18T17:26:00Z,18,TOWER-012-01,CDR-DUMP-012
CDR-012-0051,VK-JIO-OTP,9817346205,SMS_IN,2024-10-19T05:47:00Z,0,TOWER-012-01,CDR-DUMP-012
CDR-012-0052,9817346205,9817346205,VOICE_OUT,2024-10-19T06:10:00Z,140,TOWER-012-01,CDR-DUMP-012
